,Year,Country,Case Number,Activity,Injury,Fatal (Y/N)
3715,1960,USA,1960.12.27.b,Fishing,"FATAL  Shark seen attacking Riley, body recovered off Nanakuli",Y
3716,1960,AUSTRALIA,1960.12.27.a.,Other,"Shark brushed past, minor injuries if any",N
3717,1960,SOUTH AFRICA,1960.12.24,Swimming,"FATAL, legs severed ",Y
3718,1960,AUSTRALIA,1960.12.20,Diving,Left thigh lacerated,N
3719,1960,AUSTRALIA,1960.12.01,Fishing,Bitten & survived,N
3720,1960,AUSTRALIA,1960.11.27,Swimming,Right shoulder lacerated,N
3721,1960,USA,1960.11.22,Other,"FATAL, probable drowning & post mortem scavenging",Y
3722,1960,AUSTRALIA,1960.11.11,Surfing,"Shark knocked him off surf-ski, he inhaled water & had to be resuscitated PROVOKED INCIDENT",N
3723,1960,AUSTRALIA,1960.11.06,Fishing,Scratches on right upper arm,N
3724,1960,SOUTH AFRICA,1960.11.00.d,Other,"No injury to occupants, shark bit 45 cm hole in hull",N
3725,1960,OTHER,1960.11.00.c,Other,Left wrist bitten by netted shark placed in bottom of dinghy PROVOKED INCIDENT,N
3726,1960,PAPUA NEW GUINEA,1960.11.00.b,Fishing,"FATAL, severely bitten genitals & thighs ",Y
3727,1960,USA,1960.10.25,Other,"No injury, shark hit his foot & circled",N
3728,1960,SOUTH AFRICA,1960.10.24,Fishing,"No injury to occupants, shark rammed & bit  boat",N
3729,1960,AUSTRALIA,1960.10.02,Fishing,"Swept off rocks & presumed to have drowned, shark seen in area",N
3730,1960,PAPUA NEW GUINEA,1960.10.00.e,Other,Injuries to leg & foot,N
3731,1960,OTHER,1960.10.00.d,Other,"Sharks attacked sailors in the water, several survivors picked up",Y
3732,1960,USA,1960.10.00.c,Diving,"Apparently went missing while diving. Helicopter searching for him spotted school of sharks attacking a ""white object"" 15' below the surface",Y
3733,1960,SOUTH AFRICA,1960.10.00.b,Fishing,"Shark rammed boat, breaching its hull",N
3734,1960,OTHER,1960.10.00.a,Diving,"No injury, shark made threat display",N
3735,1960,USA,1960.09.24,Fishing,"Multiple superficial lacerations of leg, arm & hand PROVOKED INCIDENT",N
3736,1960,OTHER,1960.09.22,Other,One body sighted but not recovered due to shark activity,N
3737,1960,AUSTRALIA,1960.09.18,Other,"No injury to occupants, toothmarks on bottom & side of dinghy",N
3738,1960,OTHER,1960.09.02,Diving,"No injury, shark made a threat display",N
3739,1960,OTHER,1960.09.01,Diving,"No injury, shark made a threat display",N
3740,1960,USA,1960.08.30,Swimming,Right leg severely lacerated,N
3741,1960,OTHER,1960.08.29,Other,All 63 on board perished when the aircraft hit the water. Sharks hampered retrieval of bodies,Y
3742,1960,USA,1960.08.25,Other,"Partial human remains spotted by helicopter, shark involvement, if any, may have been post-mortum",Y
3743,1960,USA,1960.08.24,Diving,Superficial laceration of left arm,N
3744,1960,PAPUA NEW GUINEA,1960.08.22.R.,Diving,Lost left arm,N
3745,1960,USA,1960.08.22,Other,Knee ripped to bone,N
3746,1960,USA,1960.08.21,Other,"Lower right leg bitten, surgically amputated 10 days later",N
3747,1960,MOZAMBIQUE,1960.08.14,Other,1  survivor,N
3748,1960,USA,1960.08.10,Other,Right hand bitten by hooked shark PROVOKED INCIDENT,N
3749,1960,OTHER,1960.08.04.b,Other,Arm lacerated elbow to wrist PROVOKED INCIDENT,N
3750,1960,USA,1960.08.04.a,Fishing,Hand lacerated,N
3751,1960,USA,1960.08.00,Swimming,FATAL,Y
3752,1960,PAPUA NEW GUINEA,1960.07.27,Fishing,"Arm severed, torso severely  lacerated",N
3753,1960,USA,1960.07.05,Other,Leg bitten,N
3754,1960,USA,1960.07.03,Fishing,Right arm bitten  PROVOKED INCIDENT,N
3755,1960,PAPUA NEW GUINEA,1960.07.02.a,Fishing,Right buttock slashed,N
3756,1960,USA,1960.06.29,Surfing,"Lacerations to calf, wrist & thumb by hooked shark. PROVOKED INCIDENT",N
3757,1960,NEW ZEALAND,1960.06.27.b,Fishing,Harpooned shark bit boat PROVOKED INCIDENT,N
3758,1960,OTHER,1960.06.27.a,Fishing,Right arm bitten by shark taken onboard in net PROVOKED INCIDENT,N
3759,1960,USA,1960.06.24,Diving,"No injury, shark harrassed diver & attempted to bite his swimfins",N
3760,1960,USA,1960.06.07,Other,"Legs & arms bitten, coroner unable to determine if injuries occurred before death.",N
3761,1960,PHILIPPINES,1960.06.05,Surfing,"FATAL, body not recovered",Y
3762,1960,USA,1960.06.04,Swimming,Lower left leg & foot bitten,N
3763,1960,PANAMA,1960.05.29,Diving,Face lacerated,N
3764,1960,OTHER,1960.05.24,Surfing,Foot bitten,N
3765,1960,USA,1960.05.19,Swimming,"Left leg bitten, surgically amputated below the knee",N
3766,1960,USA,1960.05.16,Other,"No injury, harpooned shark bit hull, leaving tooth fragments. PROVOKED INCIDENT",N
3767,1960,PAPUA NEW GUINEA,1960.05.01,Other,FATAL,Y
3768,1960,SOUTH AFRICA,1960.04.30,Other,Multiple major injuries,N
3769,1960,USA,1960.04.24,Surfing,Foot & swim fin bitten ,N
3770,1960,AUSTRALIA,1960.04.22,Fishing,4 fingers of left hand were lacerated by shark he had shot in the head PROVOKED INCIDENT,N
3771,1960,SOUTH AFRICA,1960.04.20.R,Fishing,Gaffed shark bit his ankle PROVOKED INCIDENT,N
3772,1960,OTHER,1960.04.14,Other,"No injury, shark bumped raft",N
3773,1960,AUSTRALIA,1960.04.12,Surfing,Right arm & side bruised,N
3774,1960,AUSTRALIA,1960.04.10,Fishing,"Bruises & minor injuries from reef, not the shark PROVOKED INCIDENT",N
3775,1960,AUSTRALIA,1960.04.03.b,Fishing,Minor cuts & bruises on face & neck,N
3776,1960,AUSTRALIA,1960.04.03.a,Fishing,Minor injuries to hand,N
3777,1960,AUSTRALIA,1960.04.01,Fishing,Hooked shark bit stern  PROVOKED INCIDENT,N
3778,1960,FIJI,1960.04.00.c,Fishing,"FATAL, legs bitten ",Y
3779,1960,PHILIPPINES,1960.04.00.b,Fishing,"FATAL, due to drowning PROVOKED INCIDENT",Y
3780,1960,SOUTH AFRICA,1960.04.00.a,Fishing,Shark rammed boat & bit transom,N
3781,1960,USA,1960.03.31,Other,"Ankle bitten, hand injured while striking shark",N
3782,1960,OTHER,1960.03.28,Fishing,Thigh bitten,N
3783,1960,AUSTRALIA,1960.02.29,Fishing,"No injury, Robertson knocked over & Hasler brushed by a shark",N
3784,1960,NEW ZEALAND,1960.02.27.b,Fishing,"No injury, leg bumped by shark's tail",N
3785,1960,USA,1960.02.27.a,Fishing,Left forearm lacerated,N
3786,1960,OTHER,1960.02.24,Fishing,Calf bitten by shark caught in net PROVOKED INCIDENT,N
3787,1960,PAPUA NEW GUINEA,1960.02.19,Fishing,"FATAL, legs bitten ",Y
3788,1960,AUSTRALIA,1960.02.10.,Fishing,No injury to occupants. Hooked shark rammed boat  PROVOKED INCIDENT,N
3789,1960,AUSTRALIA,1960.02.07,Fishing,"No injury, speared shark towed Gilles 200 yards & tore hole in diving suit, and hit Dowswell's back with its tail PROVOKED INCIDENT",N
3790,1960,USA,1960.02.03,Other,"Of crew of 4, only 1 person survived (broken legs but no shark bites). Within 20 minutes of his rescue large sharks were in area. No remains of other 3 crew recovered, and shark involvement in their deaths is questionable. ",Y
3791,1960,PAPUA NEW GUINEA,1960.01.30,Other,"Lower left leg bitten, surgically amputated",N
3792,1960,OTHER,1960.01.26,Other,"As searchers approached wreckage, sharks circled one canoe & seized oar from another.",N
3793,1960,AUSTRALIA,1960.01.21,Other,"No injury to occupants, shark lifted boat",N
3794,1960,AUSTRALIA,1960.01.16,Diving,"FATAL, right leg severed above knee, surgically amputated but died 9 days later ",Y
3795,1960,AUSTRALIA,1960.01.13,Fishing,Upper leg bitten PROVOKED INCIDENT,N
3796,1960,AUSTRALIA,1960.01.07,Fishing,"No injury to occupant, shark rammed boat",N
3797,1960,SOUTH AFRICA,1960.01.01,Other,Left leg bitten by shark that escaped net  PROVOKED INCIDENT,N
3798,1960,OTHER,1960.00.00.j,Bathing,Survived,N
3799,1960,OTHER,1960.00.00.i,Fishing,Toe bitten,N
3800,1960,OTHER,1960.00.00.h,Other,"Questionable. Recovered flight gear was ""completely shredded by sharks"" but pilot may have died when plane hit the water,",N
3801,1960,OTHER,1960.00.00.g,Fishing,No injury,N
3802,1960,OTHER,1960.00.00.f,Fishing,"No injury, beat off shark with his collecting net",N
3803,1960,FIJI,1960.00.00.e,Fishing,"Right arm abraded, circular piece of tissue removed from left calf",N
3804,1960,PAPUA NEW GUINEA,1960.00.00.d,Fishing,"FATAL, foot severed, hip bitten",Y
3805,1960,PAPUA NEW GUINEA,1960.00.00.c,Fishing,Slight lacerations to leg,N
3806,1960,MOZAMBIQUE,1960.00.00.b,Swimming,FATAL,Y
3807,1960,SOUTH AFRICA,1960.00.00.a,Wading,"Heel lacerated, hand lacerated & abraded",N
3808,1959,AUSTRALIA,1959.12.29,Other,No injury to occupants,N
3809,1959,AUSTRALIA,1959.12.28,Fishing,No injury to occupants,N
3810,1959,PAPUA NEW GUINEA,1959.12.26,Swimming,"FATAL, right leg severed",Y
3811,1959,AUSTRALIA,1959.12.19.b,Diving,FATAL,Y
3812,1959,PHILIPPINES,1959.12.19.a,Other,"65 people survived, 27 perished. Several people were bitten & one man lost his leg to a shark.",Y
3813,1959,AUSTRALIA,1959.12.11,Fishing,"Smith hit by tail of shark, Walker sustained cuts on his  wrist PROVOKED INCIDENT",N
3814,1959,AUSTRALIA,1959.12.07,Fishing,"No injury, shark made threat display, one diver shot shark in jaw, then they killed shark with knives  ",N
3815,1959,NEW ZEALAND,1959.12.03,Fishing,"No injury to occupant, shark sank dinghy",N
3816,1959,OTHER,1959.12.00,Diving,FATAL,Y
3817,1959,AUSTRALIA,1959.11.29,Surfing,"Thighs bitten, right hand lacerated",N
3818,1959,AUSTRALIA,1959.11.28,Other,Right foot lacerated,N
3819,1959,AUSTRALIA,1959.11.22,Surfing,"Lower left leg bittten, hand abraded",N
3820,1959,USA,1959.11.16,Other,Body recovery efforts were hampered by large sharks but sharks did not cause the deaths. ,Y
3821,1959,SOUTH AFRICA,1959.11.15,Fishing,R. Roberts' leg was bruised when shark leapt into boat,N
3822,1959,AUSTRALIA,1959.11.12.R,Fishing,"No injury to occupant, hull bitten PROVOKED INCIDENT",N
3823,1959,USA,1959.11.10,Surfing,Forearm bitten,N
3824,1959,AUSTRALIA,1959.11.09,Fishing,"No injury. Diver shot shark, then shark tore legs of his rubber suit, water poured in & swept out to sea by strong rip current PROVOKED INCIDENT",N
3825,1959,PAPUA NEW GUINEA,1959.11.01,Fishing,Both hands bitten while helping companion land speared shark PROVOKED INCIDENT,N
3826,1959,MOZAMBIQUE,1959.10.07,Swimming,"FATAL, died in Lourenco Marques Hospital",Y
3827,1959,PAPUA NEW GUINEA,1959.10.05,Other,Thigh bitten,N
3828,1959,USA,1959.10.04,Diving,"Ankle twisted, swim fin bitten",N
3829,1959,FIJI,1959.10.02,Diving,"FATAL, body not recovered",Y
3830,1959,FIJI,1959.10.00,Fishing,forearm abraded,N
3831,1959,PHILIPPINES,1959.09.30,Swimming,"No details, survived",N
3832,1959,OTHER,1959.09.27,Other,"Murdered, body scavenged by sharks",Y
3833,1959,USA,1959.09.26.b,Other,"During the night both hands and feet were bitten, rescued next day after spending 17 hours in the sea.",N
3834,1959,USA,1959.09.26.a,Other,,UNKNOWN
3835,1959,USA,1959.09.11,Other,"No injury to occupant, shark struck stern of boat",N
3836,1959,INDIA,1959.09.10.R,Other,"5 fatalities, 30 injured",Y
3837,1959,USA,1959.09.02,Other,No injury,N
3838,1959,MEXICO,1959.09.00,Other,"FATAL, leg severed, other leg lacerated ",Y
3839,1959,OTHER,1959.08.31.R,Fishing,No injury to occupants; shark bit rudder,N
3840,1959,AUSTRALIA,1959.08.30,Swimming,No injury,N
3841,1959,JAPAN,1959.08.25,Other,Survived (no injury?),N
3842,1959,PHILIPPINES,1959.08.20,Other,"Navy personnel reported that his body was ""mutilated by sharks"" but it is probable that death resulted from drowning",Y
3843,1959,USA,1959.08.15.b,Diving,No injury,N
3844,1959,USA,1959.08.15.a,Fishing,"FATAL, disappeared, dive gear & clothing found with teethmarks, presumed taken by a shark  ",Y
3845,1959,USA,1959.08.14.b,Fishing,Laceration to forearm by boated shark PROVOKED INCIDENT,N
3846,1959,PHILIPPINES,1959.08.14.a,Fishing,"10 of the 15 people perished, bodies of some who drowned  were scavenged by sharks",Y
3847,1959,USA,1959.08.13,Diving,"No injury, PROVOKED INCIDENT",N
3848,1959,CROATIA,1959.08.12,Fishing,Laceration to arm PROVOKED INCIDENT,N
3849,1959,JAPAN,1959.08.11,Swimming,"FATAL, left thigh bitten",Y
3850,1959,USA,1959.08.10,Standing,"4"" cut on left foot ",N
3851,1959,USA,1959.08.05,Wading,"No injury, no attack, the shark merely circled him.",N
3852,1959,ITALY,1959.08.02,Diving,Probable drowing. Shark involvement unconfirmed,Y
3853,1959,USA,1959.07.30,Other,"No injury to occupants, shark charged boat after being shot twice with pistol and speared PROVOKED INCIDENT",N
3854,1959,USA,1959.07.28,Surfing,"14 punctures on right thigh, swim trunks torn",N
3855,1959,JAPAN,1959.07.25.b,Other,"FATAL, right thigh bitten  ",Y
3856,1959,USA,1959.07.25.a,Other,No injury to occupant,N
3857,1959,USA,1959.07.23.b,Fishing,"No injury to occupant, shark rammed boat",N
3858,1959,USA,1959.07.23.a,Other,"Gietel grabbed the shark's tail, the shark lacerated his right ankle PROVOKED INCIDENT",N
3859,1959,OTHER,1959.07.03.a & b,Other,"FATAL X 2, 8 others missing. Survivors fought off sharks & sharks seen biting 2 of the dead. The 39 survivors were rescued by the German freighter Essen",Y
3860,1959,USA,1959.07.02,Diving,Arm bitten when he grabbed sharks tail  PROVOKED INCIDENT,N
3861,1959,OTHER,1959.07.00.b,Other,"No injury to occupant, shark bit propeller as Wade was refueling",N
3862,1959,MEXICO,1959.07.00.a,Wading,"FATAL, legs bitten ",Y
3863,1959,OTHER,1959.06.26.R,Other,Leg injured,N
3864,1959,MEXICO,1959.06.14.b,Swimming,FATAL,Y
3865,1959,USA,1959.06.14.a,Diving,"FATAL, body not recovered",Y
3866,1959,USA,1959.06.13,Swimming,"Disappeared after diving in deep hole, body not recovered, presumed taken by a shark ",Y
3867,1959,SOUTH AFRICA,1959.05.30,Fishing,"No injury, diver shot shark & it bit his speargun PROVOKED INCIDENT",N
3868,1959,USA,1959.05.16,Other,Minor injuries,N
3869,1959,USA,1959.05.07,Other,"FATAL, left arm bitten, right arm partly severed, deep lacerations of left shoulder & chest ",Y
3870,1959,USA,1959.05.03,Fishing,Lacerated hip & hands,N
3871,1959,OTHER,1959.05.00,Other,Leg bitten,N
3872,1959,AUSTRALIA,1959.04.27,Fishing,Thigh lacerated,N
3873,1959,AUSTRALIA,1959.04.11,Diving,Left hand lacerated when he tried to ward off shark,N
3874,1959,USA,1959.04.09.b,Fishing,Survived,N
3875,1959,SOUTH AFRICA,1959.04.09..a,Fishing,2 toes bitten off ,N
3876,1959,AUSTRALIA,1959.04.05,Fishing,Swim fin bitten,N
3877,1959,USA,1959.03.29,Swimming,"Bumped, then knee bitten",N
3878,1959,PHILIPPINES,1959.03.08,Other,"FATAL, body not recovered",Y
3879,1959,USA,1959.03.00,Diving,Boat followed shark; shark holed boat,N
3880,1959,AUSTRALIA,1959.02.28,Fishing,"No injury to occupants. Shark leapt into boat, momentarily pinning Crew against the side",N
3881,1959,OTHER,1959.02.27,Fishing,Left arm bitten,N
3882,1959,PAPUA NEW GUINEA,1959.02.06,Fishing,Arm bitten by shark that he thought was dead PROVOKED INCIDENT,N
3883,1959,SOLOMON ISLANDS,1959.02.02,Other,"FATAL, body not recovered",Y
3884,1959,SOUTH AFRICA,1959.02.01,Other,Leg severed below knee,N
3885,1959,AUSTRALIA,1959.01.31,Other,Sharks tail grazed his shin,N
3886,1959,OTHER,1959.01.27,Fishing,Right leg & left foot lacerated,N
3887,1959,AUSTRALIA,1959.01.25,Swimming,Thigh bitten,N
3888,1959,AUSTRALIA,1959.01.17.b,Other,FATAL,Y
3889,1959,AUSTRALIA,1959.01.17.a,Surfing,Right foot & toe bitten,N
3890,1959,SOUTH AFRICA,1959.01.15,Swimming,Thigh & both wrists lacerated,N
3891,1959,OTHER,1959.01.12,Other,Left calf & right thigh bitten,N
3892,1959,MOZAMBIQUE,1959.01.02,Swimming,"Suttie's lower abdomen was bitten, Murray disappeared (presumed drowned)",Y
3893,1959,AUSTRALIA,1959.01.00,Diving,Abrasion,N
3894,1959,OTHER,1959.00.00.g,Swimming,FATAL,Y
3895,1959,INDIA,1959.00.00.f,Other,"5 people killed by sharks, 30 others injured",Y
3896,1959,OTHER,1959.00.00.e,Other,Hooked shark bit his arm PROVOKED INCIDENT,N
3897,1959,PAPUA NEW GUINEA,1959.00.00.d,Fishing,Minor injuries,N
3898,1959,PAPUA NEW GUINEA,1959.00.00.c,Fishing,Minor injuries,N
3899,1959,PAPUA NEW GUINEA,1959.00.00.b,Other,"FATAL, abdomen & leg bitten ",Y
3900,1959,PAPUA NEW GUINEA,1959.00.00.a,Fishing,Penis bitten while trying to drag speared shark to beach PROVOKED INCIDENT,N
3901,1958,OTHER,1958.12.28,Fishing,Boat damaged,UNKNOWN
3902,1958,PAPUA NEW GUINEA,1958.12.27,Other,Hip bitten,N
3903,1958,SOUTH AFRICA,1958.12.23,Swimming,FATAL,Y
3904,1958,USA,1958.12.13,Surfing,"FATAL, leg severed  ",Y
3905,1958,OTHER,1958.12.12,Other,"FATAL, left thigh & hip bitten  ",Y
3906,1958,AUSTRALIA,1958.11.23,Swimming,FATAL,Y
3907,1958,SOUTH AFRICA,1958.11.14,Fishing,"No injury, shark leapt at him",N
3908,1958,PAPUA NEW GUINEA,1958.11.07.R,Fishing,"FATAL, left arm & leg severed  ",Y
3909,1958,USA,1958.11.05,Fishing,"No injury to occupant, shark chasing barracuda tied to the stern rammed skiff & slashed the motor",N
3910,1958,USA,1958.10.12,Swimming,"Left arm, hips & leg lacerated",N
3911,1958,USA,1958.10.05,Other,No injury,N
3912,1958,MEXICO,1958.10.00.b,Other,Shark turned & severed his leg PROVOKED INCIDENT,N
3913,1958,PAPUA NEW GUINEA,1958.10.00.a,Other,Leg & foot injured,N
3914,1958,OTHER,1958.09.13,Other,"FATAL, leg bitten ",Y
3915,1958,BAHAMAS,1958.09.06,Fishing,Right forearm lacerated,N
3916,1958,USA,1958.09.01,Fishing,Bitten by harpooned shark PROVOKED INCIDENT,N
3917,1958,MEXICO,1958.08.31,Other,Shark tried to bite prop twice,N
3918,1958,CROATIA,1958.08.01,Swimming,Leg injured,N
3919,1958,MEXICO,1958.07.31.R,Swimming,FATAL,Y
3920,1958,USA,1958.07.27.b,Swimming,3 lacerations on leg,N
3921,1958,USA,1958.07.27.a,Swimming,"Left hand and  leg bitten, leg surgically amputated below hip",N
3922,1958,USA,1958.07.10,Other,FATAL  Autopsy report: bitten by shark while still alive,Y
3923,1958,OTHER,1958.07.08,Swimming,"FATAL, leg severed ",Y
3924,1958,OTHER,1958.07.04.b,Other,FATAL,Y
3925,1958,OTHER,1958.07.04.a,Other,Left shoulder bitten ,N
3926,1958,USA,1958.07.02,Diving,"He grabbed shark, it bit his leg below the knee PROVOKED INCIDENT",N
3927,1958,PAPUA NEW GUINEA,1958.07.01,Swimming,"FATAL, left arm severed ",Y
3928,1958,BAHAMAS,1958.07.00.b,Fishing,"No injury, shark went for diver's leg & missed, diver hit shark on head with speargun & shark bit speargun ",N
3929,1958,USA,1958.07.00.a,Other,Both were bitten on feet by sharks,N
3930,1958,USA,1958.06.26,Wading,Right foot bitten when he walked into shark's head PROVOKED INCIDENT,N
3931,1958,USA,1958.06.24,Other,Lower left leg & foot bitten,N
3932,1958,USA,1958.06.17,Swimming,Thigh bitten PROVOKED INCIDENT,N
3933,1958,AUSTRALIA,1958.06.15,Swimming,"Injuries caused by coral, not the  shark",N
3934,1958,SOUTH AFRICA,1958.06.02.R,Fishing,Injuries not caused by sharks,N
3935,1958,USA,1958.04.30,Diving,"Grabbed sharks tail, shark bit his thigh PROVOKED INCIDENT",N
3936,1958,OTHER,1958.04.19,Diving,Right cheek bitten,N
3937,1958,SOUTH AFRICA,1958.04.05,Other,FATAL,Y
3938,1958,SOUTH AFRICA,1958.04.03,Swimming,"FATAL, arm severed above elbow, abdomen & leg bitten  ",Y
3939,1958,PAPUA NEW GUINEA,1958.04.00,Fishing,Left forearm amputated,N
3940,1958,AUSTRALIA,1958.02.19,Fishing,"Disappeared while diving, speargun recovered, 2 large sharks in vicinity.",Y
3941,1958,USA,1958.02.01,Fishing,Chest bitten by speared shark PROVOKED INCIDENT,N
3942,1958,AUSTRALIA,1958.01.27,Surfing,Right leg lacerated,N
3943,1958,AUSTRALIA,1958.01.19,Surfing,"Laceration to left ankle, heel and little toe",N
3944,1958,JAPAN,1958.01.09.R,Other,Torso  recovered from shark,Y
3945,1958,SOUTH AFRICA,1958.01.09,Swimming,FATAL,Y
3946,1958,OTHER,1958.00.00.j,Fishing,Calf avulsed by shark he was holding by the tail PROVOKED INCIDENT,N
3947,1958,OTHER,1958.00.00.i,Other,Hand lacerated PROVOKED INCIDENT,N
3948,1958,PANAMA,1958.00.00.h,Diving,"Boy seized shark by its tail, shark bit boys forearm  PROVOKED INCIDENT",N
3949,1958,PAPUA NEW GUINEA,1958.00.00.f,Other,FATAL,Y
3950,1958,PAPUA NEW GUINEA,1958.00.00.e,Fishing,"FATAL, back & buttocks bitten ",Y
3951,1958,PAPUA NEW GUINEA,1958.00.00.d,Fishing,"FATAL, severe abdominal injuries ",Y
3952,1958,PAPUA NEW GUINEA,1958.00.00.c,Fishing,Hand holding the fish was bitten in all 3 cases,N
3953,1958,SOUTH AFRICA,1958.00.00.b,Fishing,No injury to occupants; shark bit propeller,N
3954,1958,SOUTH AFRICA,1958.00.00.a,Fishing,"FATAL, right leg severed above knee  ",Y
3955,1957,AUSTRALIA,1957.12.31,Fishing,No injury. Shark grabbed fish attached to his belt & towed him seaward.  ,N
